is_weekend,start_station,end_station,hour,omega
0,27,17,9,1.4
0,27,17,10,2.8
0,27,17,15,1.4
0,27,17,16,1.4
0,27,17,17,2.8
0,27,17,19,1.4
0,27,17,21,1.4
0,27,18,10,1.4
0,27,18,12,1.4
0,27,18,16,1.4
0,27,18,19,1.4
0,27,18,20,2.8
0,27,19,8,1.4
0,27,19,12,2.8
0,27,19,13,2.8
0,27,19,14,1.4
0,27,19,15,1.4
0,27,19,16,4.199999999999999
0,27,19,17,2.8
0,27,19,18,1.4
0,27,19,19,1.4
0,27,19,21,1.4
0,27,19,22,1.4
0,27,20,12,1.4
0,27,21,1,1.4
0,27,21,6,1.4
0,27,21,7,4.199999999999999
0,27,21,8,5.6
0,27,21,9,1.4
0,27,21,10,4.199999999999999
0,27,21,11,2.8
0,27,21,12,4.199999999999999
0,27,21,13,8.399999999999999
0,27,21,14,9.799999999999999
0,27,21,15,9.799999999999999
0,27,21,16,11.2
0,27,21,17,9.799999999999999
0,27,21,18,4.199999999999999
0,27,21,19,5.6
0,27,21,20,4.199999999999999
0,27,21,21,2.8
0,27,21,22,1.4
0,27,21,23,1.4
0,27,22,15,1.4
0,27,22,22,1.4
0,27,23,7,4.199999999999999
0,27,23,8,16.799999999999997
0,27,23,9,8.399999999999999
0,27,23,10,2.8
0,27,23,11,5.6
0,27,23,12,7.0
0,27,23,13,4.199999999999999
0,27,23,14,4.199999999999999
0,27,23,15,7.0
0,27,23,16,4.199999999999999
0,27,23,17,4.199999999999999
0,27,23,18,1.4
0,27,23,19,2.8
0,27,23,20,1.4
0,27,23,21,1.4
0,27,23,22,2.8
0,27,24,1,1.4
0,27,24,8,5.6
0,27,24,9,1.4
0,27,24,11,1.4
0,27,24,12,1.4
0,27,24,13,2.8
0,27,24,14,8.399999999999999
0,27,24,15,2.8
0,27,24,16,7.0
0,27,24,17,5.6
0,27,24,18,2.8
0,27,24,19,8.399999999999999
0,27,24,20,2.8
0,27,24,23,4.199999999999999
0,27,25,7,7.0
0,27,25,9,1.4
0,27,25,10,1.4
0,27,25,13,4.199999999999999
0,27,25,14,1.4
0,27,25,15,1.4
0,27,25,17,2.8
0,27,25,19,2.8
0,27,25,22,1.4
0,27,26,6,1.4
0,27,26,7,1.4
0,27,26,10,2.8
0,27,26,11,1.4
0,27,26,13,1.4
0,27,26,14,5.6
0,27,26,16,2.8
0,27,26,17,1.4
0,27,26,18,2.8
0,27,26,19,1.4
0,27,27,0,9.799999999999999
0,27,27,1,9.799999999999999
0,27,27,2,1.4
0,27,27,3,1.4
0,27,27,4,4.199999999999999
0,27,27,5,1.4
0,27,27,6,1.4
0,27,27,7,9.799999999999999
0,27,27,8,23.799999999999997
0,27,27,9,15.399999999999999
0,27,27,10,15.399999999999999
0,27,27,11,28.0
0,27,27,12,28.0
0,27,27,13,23.799999999999997
0,27,27,14,25.2
0,27,27,15,21.0
0,27,27,16,29.4
0,27,27,17,36.4
0,27,27,18,29.4
0,27,27,19,22.4
0,27,27,20,18.2
0,27,27,21,19.599999999999998
0,27,27,22,18.2
0,27,27,23,14.0
0,27,28,0,1.4
0,27,28,7,1.4
0,27,28,8,1.4
0,27,28,12,1.4
0,27,28,14,1.4
0,27,28,15,1.4
0,27,28,16,1.4
0,27,28,17,2.8
0,27,28,18,5.6
0,27,28,19,1.4
0,27,28,21,2.8
0,27,28,23,2.8
0,27,29,0,1.4
0,27,29,7,1.4
0,27,29,10,1.4
0,27,29,11,1.4
0,27,29,13,2.8
0,27,29,14,1.4
0,27,29,15,2.8
0,27,29,16,2.8
0,27,29,17,2.8
0,27,29,18,5.6
0,27,29,19,2.8
0,27,29,20,9.799999999999999
0,27,29,21,2.8
0,27,29,22,1.4
0,27,30,7,1.4
0,27,30,9,1.4
0,27,30,11,1.4
0,27,30,12,2.8
0,27,30,13,5.6
0,27,30,14,4.199999999999999
0,27,30,15,2.8
0,27,30,16,2.8
0,27,30,18,4.199999999999999
0,27,30,19,14.0
0,27,30,20,1.4
0,27,30,21,2.8
0,27,30,22,1.4
0,27,30,23,1.4
0,27,31,8,1.4
0,27,31,10,1.4
0,27,31,11,1.4
0,27,31,12,4.199999999999999
0,27,31,13,1.4
0,27,31,14,2.8
0,27,31,17,2.8
0,27,31,21,1.4
0,27,31,22,1.4
0,27,32,14,2.8
0,27,32,19,1.4
0,27,33,7,1.4
0,27,33,11,1.4
0,27,33,13,1.4
0,27,33,17,1.4
0,27,33,20,1.4
0,27,33,21,1.4
0,27,34,7,1.4
0,27,34,9,4.199999999999999
0,27,34,10,1.4
0,27,34,11,4.199999999999999
0,27,34,12,4.199999999999999
0,27,34,13,11.2
0,27,34,14,1.4
0,27,34,15,4.199999999999999
0,27,34,16,4.199999999999999
0,27,34,17,2.8
0,27,34,18,7.0
0,27,34,20,1.4
0,27,34,23,1.4
0,27,35,7,2.8
0,27,35,8,2.8
0,27,35,12,2.8
0,27,35,15,1.4
0,27,35,20,2.8
0,27,36,7,1.4
0,27,36,8,1.4
0,27,36,9,2.8
0,27,36,11,1.4
0,27,36,12,4.199999999999999
0,27,36,14,1.4
0,27,36,15,1.4
0,27,36,16,4.199999999999999
0,27,36,17,4.199999999999999
0,27,36,20,2.8
0,27,36,21,2.8
0,27,37,0,1.4
0,27,37,2,1.4
0,27,37,7,2.8
0,27,37,8,7.0
0,27,37,9,1.4
0,27,37,10,1.4
0,27,37,11,1.4
0,27,37,12,4.199999999999999
0,27,37,13,2.8
0,27,37,14,5.6
0,27,37,15,4.199999999999999
0,27,37,16,4.199999999999999
0,27,37,17,2.8
0,27,37,18,2.8
0,27,37,19,2.8
0,27,37,21,2.8
0,27,37,22,4.199999999999999
0,27,38,9,1.4
0,27,38,10,1.4
0,27,38,12,1.4
0,27,38,14,5.6
0,27,38,16,2.8
0,27,38,17,2.8
0,27,38,18,4.199999999999999
0,27,38,20,5.6
0,27,38,23,1.4
0,27,39,11,1.4
0,27,39,16,1.4
0,27,40,9,2.8
0,27,40,10,5.6
0,27,40,11,1.4
0,27,40,12,9.799999999999999
0,27,40,13,1.4
0,27,40,14,4.199999999999999
0,27,40,15,2.8
0,27,40,16,5.6
0,27,40,17,2.8
0,27,40,18,5.6
0,27,40,19,5.6
0,27,40,20,2.8
0,27,40,21,1.4
0,27,40,22,2.8
0,27,40,23,1.4
0,27,41,0,1.4
0,27,41,9,1.4
0,27,41,10,1.4
0,27,41,11,1.4
0,27,41,12,1.4
0,27,41,14,1.4
0,27,41,16,2.8
0,27,41,17,4.199999999999999
0,27,41,18,2.8
0,27,41,19,4.199999999999999
0,27,41,21,2.8
0,27,41,22,4.199999999999999
0,27,42,9,2.8
0,27,42,10,1.4
0,27,42,11,1.4
0,27,42,13,1.4
0,27,42,15,4.199999999999999
0,27,42,16,1.4
0,27,42,17,1.4
0,27,42,18,2.8
0,27,42,19,1.4
0,27,42,20,1.4
0,27,42,21,2.8
0,27,42,23,1.4
0,27,43,9,2.8
0,27,43,10,2.8
0,27,43,12,1.4
0,27,43,13,1.4
0,27,43,15,2.8
0,27,43,19,2.8
0,27,43,20,1.4
0,27,44,8,4.199999999999999
0,27,44,9,2.8
0,27,44,10,1.4
0,27,44,11,7.0
0,27,44,13,2.8
0,27,44,14,2.8
0,27,44,15,1.4
0,27,44,16,1.4
0,27,44,17,2.8
0,27,44,18,1.4
0,27,44,19,2.8
0,27,45,8,1.4
0,27,45,9,4.199999999999999
0,27,45,10,1.4
0,27,45,11,2.8
0,27,45,12,1.4
0,27,45,13,1.4
0,27,45,14,1.4
0,27,45,15,1.4
0,27,45,16,1.4
0,27,45,17,1.4
0,27,45,18,1.4
0,27,45,19,1.4
0,27,45,21,1.4
0,27,45,22,1.4
0,27,46,0,2.8
0,27,46,8,5.6
0,27,46,9,1.4
0,27,46,14,4.199999999999999
0,27,46,15,1.4
0,27,46,19,1.4
0,27,46,20,1.4
0,27,47,7,4.199999999999999
0,27,47,8,5.6
0,27,47,9,2.8
0,27,47,10,5.6
0,27,47,11,1.4
0,27,47,12,4.199999999999999
0,27,47,14,8.399999999999999
0,27,47,15,5.6
0,27,47,16,5.6
0,27,47,17,2.8
0,27,47,18,4.199999999999999
0,27,47,19,1.4
0,27,47,21,2.8
0,27,47,22,1.4
0,27,47,23,1.4
0,27,48,14,1.4
0,27,48,16,1.4
0,27,48,18,1.4
0,27,48,21,1.4
0,27,48,23,1.4
0,27,49,11,1.4
0,27,49,12,7.0
0,27,49,14,1.4
0,27,49,15,2.8
0,27,49,16,2.8
0,27,49,17,1.4
0,27,49,18,2.8
0,27,49,19,1.4
0,27,49,21,1.4
0,27,49,23,1.4
0,27,50,2,1.4
0,27,50,18,2.8
0,27,50,19,1.4
0,27,50,20,1.4
0,28,2,0,1.4
0,28,2,1,1.4
0,28,2,23,2.8
0,28,4,12,1.4
0,28,4,17,1.4
0,28,5,1,1.4
0,28,5,7,1.4
0,28,5,9,1.4
0,28,5,11,1.4
0,28,5,19,2.8
0,28,5,20,1.4
0,28,5,22,1.4
0,28,6,0,1.4
0,28,6,1,1.4
0,28,6,3,1.4
0,28,6,8,1.4
0,28,6,9,1.4
0,28,6,11,1.4
0,28,6,17,2.8
0,28,6,18,1.4
0,28,6,20,1.4
0,28,6,21,1.4
0,28,8,23,1.4
0,28,9,11,1.4
0,28,9,16,4.199999999999999
0,28,9,17,2.8
0,28,9,18,1.4
0,28,9,19,1.4
0,28,9,20,2.8
0,28,9,22,1.4
0,28,10,12,1.4
0,28,12,10,1.4
0,28,12,11,1.4
0,28,12,12,1.4
0,28,12,15,1.4
0,28,12,18,1.4
0,28,12,19,1.4
0,28,12,20,1.4
0,28,13,12,1.4
0,28,14,8,2.8
0,28,14,11,1.4
0,28,14,13,1.4
0,28,14,14,1.4
0,28,14,15,1.4
0,28,14,16,1.4
0,28,14,17,1.4
0,28,14,18,2.8
0,28,14,22,1.4
0,28,15,17,1.4
0,28,15,20,1.4
0,28,15,21,1.4
0,28,16,14,1.4
0,28,19,8,1.4
0,28,19,12,1.4
0,28,19,21,1.4
0,28,21,3,1.4
0,28,21,14,1.4
0,28,21,16,2.8
0,28,21,23,1.4
0,28,23,8,1.4
0,28,23,10,2.8
0,28,23,16,1.4
0,28,24,9,1.4
0,28,24,12,1.4
0,28,24,16,1.4
0,28,24,19,2.8
0,28,26,11,1.4
0,28,27,9,1.4
0,28,27,10,1.4
0,28,27,11,1.4
0,28,27,13,1.4
0,28,27,15,1.4
0,28,27,17,4.199999999999999
0,28,27,20,1.4
0,28,27,23,1.4
0,28,28,0,5.6
0,28,28,1,2.8
0,28,28,2,1.4
0,28,28,6,1.4
0,28,28,7,1.4
0,28,28,8,5.6
0,28,28,9,4.199999999999999
0,28,28,10,4.199999999999999
0,28,28,11,2.8
0,28,28,12,4.199999999999999
0,28,28,13,7.0
0,28,28,14,5.6
0,28,28,15,5.6
0,28,28,16,4.199999999999999
0,28,28,17,5.6
0,28,28,18,5.6
0,28,28,19,5.6
0,28,28,20,5.6
0,28,28,21,5.6
0,28,28,22,5.6
0,28,28,23,4.199999999999999
0,28,29,14,1.4
0,28,29,17,2.8
0,28,30,16,1.4
0,28,30,19,2.8
0,28,30,21,1.4
0,28,31,13,1.4
0,28,32,0,1.4
0,28,32,15,1.4
0,28,33,11,1.4
0,28,33,12,1.4
0,28,33,14,1.4
0,28,33,17,4.199999999999999
0,28,33,18,1.4
0,28,34,13,1.4
0,28,34,17,1.4
0,28,34,23,1.4
0,28,35,15,1.4
0,28,35,19,1.4
0,28,35,21,1.4
0,28,35,23,1.4
0,28,36,8,1.4
0,28,36,19,1.4
0,28,37,8,1.4
0,28,37,12,1.4
0,28,37,14,1.4
0,28,37,18,2.8
0,28,37,19,2.8
0,28,37,20,1.4
0,28,38,9,1.4
0,28,38,20,1.4
0,28,39,9,1.4
0,28,39,19,1.4
0,28,39,20,1.4
0,28,40,1,2.8
0,28,40,10,1.4
0,28,40,11,1.4
0,28,40,13,1.4
0,28,40,18,4.199999999999999
0,28,40,20,1.4
0,28,41,11,1.4
0,28,41,18,1.4
0,28,41,19,1.4
0,28,41,20,1.4
0,28,41,22,4.199999999999999
0,28,42,9,2.8
0,28,42,12,1.4
0,28,42,17,1.4
0,28,42,20,2.8
0,28,43,16,1.4
0,28,43,20,1.4
0,28,44,8,1.4
0,28,44,15,1.4
0,28,44,18,2.8
0,28,44,20,1.4
0,28,45,10,1.4
0,28,45,19,1.4
0,28,45,21,1.4
0,28,46,13,2.8
0,28,47,1,1.4
0,28,47,10,1.4
0,28,47,14,1.4
0,28,47,16,1.4
0,28,47,18,2.8
0,28,47,20,1.4
0,28,48,23,1.4
0,28,49,16,1.4
0,28,49,23,2.8
0,28,50,23,1.4
0,29,2,14,1.4
0,29,2,18,1.4
0,29,2,22,1.4
0,29,4,0,2.8
0,29,4,16,1.4
0,29,4,19,1.4
0,29,5,1,1.4
0,29,5,13,2.8
0,29,5,16,1.4
0,29,5,17,1.4
0,29,5,19,2.8
0,29,5,22,1.4
0,29,6,3,1.4
0,29,6,11,2.8
0,29,6,15,1.4
0,29,6,17,2.8
0,29,6,19,1.4
0,29,6,22,1.4
0,29,6,23,1.4
0,29,8,17,1.4
0,29,8,19,1.4
0,29,8,20,1.4
0,29,8,21,1.4
0,29,9,8,1.4
0,29,9,9,1.4
0,29,9,10,1.4
0,29,9,13,1.4
0,29,9,15,1.4
0,29,9,16,1.4
0,29,9,17,1.4
0,29,9,18,2.8
0,29,9,20,2.8
0,29,9,21,1.4
0,29,9,23,2.8
0,29,10,17,1.4
0,29,10,18,1.4
0,29,10,20,1.4
0,29,11,19,1.4
0,29,12,9,1.4
0,29,12,14,1.4
0,29,12,15,4.199999999999999
0,29,12,16,1.4
0,29,12,17,1.4
0,29,12,20,1.4
0,29,12,22,2.8
0,29,13,16,1.4
0,29,13,22,1.4
0,29,14,9,2.8
0,29,14,10,2.8
0,29,14,13,2.8
0,29,14,14,1.4
0,29,14,15,5.6
0,29,14,16,1.4
0,29,14,17,1.4
0,29,14,18,2.8
0,29,14,19,1.4
0,29,14,20,5.6
0,29,14,22,1.4
0,29,15,12,1.4
0,29,15,18,1.4
0,29,16,20,1.4
0,29,16,22,1.4
0,29,17,15,1.4
0,29,17,18,1.4
0,29,17,19,1.4
0,29,17,21,1.4
0,29,17,23,1.4
0,29,18,9,1.4
0,29,19,8,1.4
0,29,19,10,1.4
0,29,19,11,1.4
0,29,19,12,4.199999999999999
0,29,19,16,1.4
0,29,19,18,1.4
0,29,19,21,4.199999999999999
0,29,19,22,1.4
0,29,21,8,1.4
0,29,21,10,1.4
0,29,21,14,1.4
0,29,21,17,1.4
0,29,21,19,1.4
0,29,21,20,1.4
0,29,21,21,1.4
0,29,21,23,1.4
0,29,22,13,1.4
0,29,23,10,2.8
0,29,23,11,2.8
0,29,23,12,1.4
0,29,23,13,2.8
0,29,23,17,2.8
0,29,23,18,2.8
0,29,23,19,2.8
0,29,24,20,1.4
0,29,25,16,2.8
0,29,25,20,2.8
0,29,26,12,1.4
0,29,26,15,2.8
0,29,26,19,1.4
0,29,27,12,2.8
0,29,27,13,1.4
0,29,27,14,2.8
0,29,27,15,7.0
0,29,27,16,1.4
0,29,27,17,1.4
0,29,27,18,1.4
0,29,27,19,2.8
0,29,27,20,2.8
0,29,27,21,1.4
0,29,27,22,1.4
0,29,28,17,1.4
0,29,28,20,1.4
0,29,28,21,1.4
0,29,29,0,12.6
0,29,29,1,4.199999999999999
0,29,29,2,1.4
0,29,29,3,2.8
0,29,29,5,1.4
0,29,29,6,2.8
0,29,29,8,7.0
0,29,29,9,5.6
0,29,29,10,4.199999999999999
0,29,29,11,5.6
0,29,29,12,7.0
0,29,29,13,8.399999999999999
0,29,29,14,9.799999999999999
0,29,29,15,8.399999999999999
0,29,29,16,16.799999999999997
0,29,29,17,19.599999999999998
0,29,29,18,23.799999999999997
0,29,29,19,15.399999999999999
0,29,29,20,15.399999999999999
0,29,29,21,28.0
0,29,29,22,19.599999999999998
0,29,29,23,22.4
0,29,30,2,1.4
0,29,30,9,1.4
0,29,30,12,1.4
0,29,30,15,2.8
0,29,30,20,1.4
0,29,30,21,1.4
0,29,30,22,1.4
0,29,31,13,1.4
0,29,31,15,1.4
0,29,31,18,1.4
0,29,31,20,1.4
0,29,33,18,1.4
0,29,33,20,2.8
0,29,33,21,1.4
0,29,33,22,1.4
0,29,33,23,1.4
0,29,34,9,1.4
0,29,34,10,2.8
0,29,34,11,2.8
0,29,34,12,1.4
0,29,34,13,1.4
0,29,34,14,1.4
0,29,34,15,1.4
0,29,34,16,1.4
0,29,34,22,1.4
0,29,35,7,2.8
0,29,35,8,2.8
0,29,35,9,5.6
0,29,35,10,5.6
0,29,35,11,5.6
0,29,35,12,7.0
0,29,35,13,2.8
0,29,35,14,5.6
0,29,35,15,8.399999999999999
0,29,35,16,4.199999999999999
0,29,35,17,1.4
0,29,35,18,2.8
0,29,35,19,7.0
0,29,35,20,4.199999999999999
0,29,35,21,2.8
0,29,35,22,1.4
0,29,36,10,1.4
0,29,36,13,1.4
0,29,36,16,1.4
0,29,36,18,2.8
0,29,36,20,2.8
0,29,37,1,1.4
0,29,37,5,1.4
0,29,37,6,1.4
0,29,37,9,1.4
0,29,37,10,1.4
0,29,37,12,1.4
0,29,37,14,2.8
0,29,37,16,1.4
0,29,37,17,5.6
0,29,37,19,1.4
0,29,37,20,1.4
0,29,37,21,2.8
0,29,38,11,1.4
0,29,38,15,1.4
0,29,38,17,1.4
0,29,38,19,2.8
0,29,38,21,1.4
0,29,38,22,1.4
0,29,39,10,1.4
0,29,39,12,1.4
0,29,39,16,1.4
0,29,39,18,1.4
0,29,39,19,1.4
0,29,39,21,1.4
0,29,39,23,1.4
0,29,40,9,1.4
0,29,40,20,1.4
0,29,40,21,1.4
0,29,41,10,1.4
0,29,41,11,1.4
0,29,41,13,1.4
0,29,41,14,1.4
0,29,41,17,2.8
0,29,41,18,4.199999999999999
0,29,41,19,4.199999999999999
0,29,41,20,5.6
0,29,41,21,4.199999999999999
0,29,42,8,1.4
0,29,42,12,2.8
0,29,42,13,1.4
0,29,42,14,2.8
0,29,42,15,2.8
0,29,42,16,5.6
0,29,42,17,2.8
0,29,42,19,2.8
0,29,42,21,4.199999999999999
0,29,42,22,1.4
0,29,42,23,1.4
0,29,43,20,1.4
0,29,44,11,1.4
0,29,44,12,1.4
0,29,44,19,1.4
0,29,44,22,1.4
0,29,45,0,1.4
0,29,45,9,1.4
0,29,45,10,1.4
0,29,45,12,1.4
0,29,45,13,1.4
0,29,45,14,1.4
0,29,45,16,2.8
0,29,45,17,1.4
0,29,45,18,8.399999999999999
0,29,45,19,1.4
0,29,45,20,1.4
0,29,45,21,1.4
0,29,45,23,1.4
0,29,46,12,1.4
0,29,47,10,1.4
0,29,47,11,4.199999999999999
0,29,47,12,1.4
0,29,47,13,1.4
0,29,47,17,1.4
0,29,47,18,1.4
0,29,47,20,1.4
0,29,48,12,1.4
0,29,48,13,1.4
0,29,48,19,1.4
0,29,48,22,1.4
0,29,49,10,1.4
0,29,49,11,1.4
0,29,49,12,1.4
0,29,49,13,1.4
0,29,49,15,2.8
0,29,49,16,2.8
0,29,49,17,4.199999999999999
0,29,49,18,1.4
0,29,49,19,4.199999999999999
0,29,49,21,1.4
0,29,49,23,1.4
0,29,50,15,1.4
0,29,50,17,1.4
0,30,2,11,4.199999999999999
0,30,2,12,2.8
0,30,2,13,1.4
0,30,2,14,4.199999999999999
0,30,2,15,2.8
0,30,2,17,1.4
0,30,2,19,2.8
0,30,2,20,2.8
0,30,2,23,1.4
0,30,4,16,4.199999999999999
0,30,4,18,1.4
0,30,4,19,1.4
0,30,4,20,1.4
0,30,5,8,1.4
0,30,5,11,1.4
0,30,5,12,2.8
0,30,5,13,1.4
0,30,5,15,1.4
0,30,5,16,1.4
0,30,5,17,1.4
0,30,5,18,2.8
0,30,5,20,1.4
0,30,5,23,1.4
0,30,6,2,2.8
0,30,6,11,1.4
0,30,6,16,1.4
0,30,6,18,1.4
0,30,6,19,4.199999999999999
0,30,6,21,1.4
0,30,8,12,2.8
0,30,8,17,1.4
0,30,8,22,1.4
0,30,9,2,1.4
0,30,9,6,1.4
0,30,9,12,1.4
0,30,9,13,1.4
0,30,9,14,2.8
0,30,9,16,1.4
0,30,9,17,5.6
0,30,9,19,1.4
0,30,9,20,7.0
0,30,9,21,4.199999999999999
0,30,9,23,2.8
0,30,10,15,1.4
0,30,10,18,1.4
0,30,10,19,1.4
0,30,11,15,1.4
0,30,12,6,1.4
0,30,12,10,2.8
0,30,12,12,1.4
0,30,12,15,1.4
0,30,12,17,1.4
0,30,12,18,1.4
0,30,12,19,1.4
0,30,12,20,1.4
0,30,12,21,2.8
0,30,12,22,1.4
0,30,13,16,1.4
0,30,14,9,5.6
0,30,14,10,1.4
0,30,14,12,2.8
0,30,14,13,4.199999999999999
0,30,14,14,4.199999999999999
0,30,14,15,2.8
0,30,14,16,5.6
0,30,14,17,1.4
0,30,14,18,2.8
0,30,14,20,2.8
0,30,15,0,1.4
0,30,15,23,1.4
0,30,16,1,1.4
0,30,16,14,1.4
0,30,16,19,1.4
0,30,17,1,1.4
0,30,17,17,1.4
0,30,19,8,2.8
0,30,19,11,1.4
0,30,19,12,1.4
0,30,19,13,1.4
0,30,19,17,1.4
0,30,19,18,1.4
0,30,19,19,1.4
0,30,19,20,1.4
0,30,19,21,2.8
0,30,21,8,2.8
0,30,21,11,1.4
0,30,21,12,1.4
0,30,21,13,1.4
0,30,21,15,1.4
0,30,21,18,1.4
0,30,21,19,1.4
0,30,21,20,2.8
0,30,21,21,1.4
0,30,22,18,1.4
0,30,23,10,1.4
0,30,23,13,1.4
0,30,23,14,4.199999999999999
0,30,23,15,1.4
0,30,23,18,1.4
0,30,23,20,1.4
0,30,23,23,1.4
0,30,24,10,1.4
0,30,24,13,1.4
0,30,24,14,1.4
0,30,24,16,1.4
0,30,24,20,2.8
0,30,25,8,1.4
0,30,25,10,1.4
0,30,25,11,4.199999999999999
0,30,25,12,1.4
0,30,25,13,2.8
0,30,25,14,1.4
0,30,25,16,2.8
0,30,25,17,2.8
0,30,25,18,1.4
0,30,25,19,2.8
0,30,25,21,4.199999999999999
0,30,25,22,2.8
0,30,25,23,1.4
0,30,26,13,1.4
0,30,26,16,2.8
0,30,26,18,2.8
0,30,27,0,1.4
0,30,27,11,1.4
0,30,27,12,4.199999999999999
0,30,27,13,2.8
0,30,27,14,1.4
0,30,27,16,4.199999999999999
0,30,27,18,2.8
0,30,27,19,5.6
0,30,27,20,1.4
0,30,27,21,2.8
0,30,27,23,1.4
0,30,28,12,1.4
0,30,28,18,1.4
0,30,28,21,1.4
0,30,29,14,2.8
0,30,29,15,1.4
0,30,29,16,2.8
0,30,29,17,4.199999999999999
0,30,29,18,4.199999999999999
0,30,29,19,4.199999999999999
0,30,29,20,4.199999999999999
0,30,29,22,1.4
0,30,30,0,9.799999999999999
0,30,30,1,2.8
0,30,30,2,1.4
0,30,30,4,2.8
0,30,30,5,1.4
0,30,30,6,2.8
0,30,30,7,1.4
0,30,30,8,5.6
0,30,30,9,11.2
0,30,30,10,9.799999999999999
0,30,30,11,9.799999999999999
0,30,30,12,11.2
0,30,30,13,12.6
0,30,30,14,11.2
0,30,30,15,14.0
0,30,30,16,16.799999999999997
0,30,30,17,28.0
0,30,30,18,22.4
0,30,30,19,16.799999999999997
0,30,30,20,21.0
0,30,30,21,15.399999999999999
0,30,30,22,15.399999999999999
0,30,30,23,14.0
0,30,31,10,2.8
0,30,31,12,1.4
0,30,31,16,1.4
0,30,31,18,1.4
0,30,32,19,1.4
0,30,32,20,1.4
0,30,33,16,1.4
0,30,33,20,1.4
0,30,33,21,1.4
0,30,34,9,1.4
0,30,34,11,2.8
0,30,34,12,1.4
0,30,34,13,4.199999999999999
0,30,34,14,1.4
0,30,34,15,1.4
0,30,34,16,1.4
0,30,34,18,2.8
0,30,34,19,1.4
0,30,34,21,1.4
0,30,34,22,1.4
0,30,34,23,2.8
0,30,35,4,1.4
0,30,35,7,1.4
0,30,35,8,5.6
0,30,35,9,8.399999999999999
0,30,35,10,4.199999999999999
0,30,35,11,7.0
0,30,35,12,2.8
0,30,35,13,4.199999999999999
0,30,35,14,5.6
0,30,35,15,5.6
0,30,35,16,2.8
0,30,35,17,5.6
0,30,35,19,2.8
0,30,35,20,1.4
0,30,35,22,1.4
0,30,35,23,1.4
0,30,36,10,2.8
0,30,36,11,1.4
0,30,36,13,2.8
0,30,36,14,5.6
0,30,36,15,2.8
0,30,36,16,1.4
0,30,36,17,1.4
0,30,36,19,1.4
0,30,36,20,2.8
0,30,36,22,2.8
0,30,36,23,2.8
0,30,37,0,1.4
0,30,37,8,1.4
0,30,37,9,2.8
0,30,37,14,1.4
0,30,37,15,1.4
0,30,37,16,1.4
0,30,37,17,1.4
0,30,37,19,2.8
0,30,37,21,1.4
0,30,37,23,1.4
0,30,38,10,1.4
0,30,38,12,1.4
0,30,38,14,1.4
0,30,38,16,1.4
0,30,38,17,5.6
0,30,38,18,1.4
0,30,38,19,2.8
0,30,38,20,1.4
0,30,38,21,5.6
0,30,38,22,2.8
0,30,38,23,1.4
0,30,39,1,1.4
0,30,39,10,1.4
0,30,39,13,1.4
0,30,39,14,1.4
0,30,39,18,1.4
0,30,39,19,2.8
0,30,39,21,1.4
0,30,39,23,1.4
0,30,40,1,1.4
0,30,40,9,1.4
0,30,40,11,1.4
0,30,40,12,1.4
0,30,40,13,1.4
0,30,40,15,1.4
0,30,40,16,1.4
0,30,40,21,1.4
0,30,40,22,1.4
0,30,41,9,1.4
0,30,41,10,2.8
0,30,41,11,2.8
0,30,41,12,4.199999999999999
0,30,41,15,7.0
0,30,41,16,4.199999999999999
0,30,41,17,2.8
0,30,41,18,2.8
0,30,41,21,4.199999999999999
0,30,41,22,2.8
0,30,41,23,2.8
0,30,42,0,1.4
0,30,42,11,1.4
0,30,42,14,1.4
0,30,42,15,5.6
0,30,42,16,7.0
0,30,42,17,1.4
0,30,42,18,5.6
0,30,42,19,4.199999999999999
0,30,42,20,7.0
0,30,42,22,2.8
0,30,43,12,1.4
0,30,43,13,1.4
0,30,43,19,1.4
0,30,44,11,1.4
0,30,44,12,1.4
0,30,44,15,1.4
0,30,44,16,4.199999999999999
0,30,44,18,1.4
0,30,44,19,1.4
0,30,44,20,2.8
0,30,44,22,2.8
0,30,45,7,1.4
0,30,45,10,1.4
0,30,45,11,4.199999999999999
0,30,45,12,2.8
0,30,45,13,1.4
0,30,45,15,1.4
0,30,45,16,2.8
0,30,45,17,2.8
0,30,45,18,4.199999999999999
0,30,45,19,2.8
0,30,45,20,2.8
0,30,45,21,4.199999999999999
0,30,45,22,2.8
0,30,46,12,1.4
0,30,46,16,2.8
0,30,47,9,1.4
0,30,47,10,2.8
0,30,47,12,1.4
0,30,47,13,1.4
0,30,47,15,1.4
0,30,47,16,2.8
0,30,47,17,1.4
0,30,47,18,2.8
0,30,47,19,4.199999999999999
0,30,47,20,1.4
0,30,47,22,1.4
0,30,48,7,1.4
0,30,48,12,1.4
0,30,48,13,1.4
0,30,48,14,1.4
0,30,48,16,1.4
0,30,48,17,4.199999999999999
0,30,49,8,1.4
0,30,49,9,1.4
0,30,49,11,2.8
0,30,49,12,1.4
0,30,49,13,4.199999999999999
0,30,49,14,1.4
0,30,49,15,4.199999999999999
0,30,49,16,2.8
0,30,49,17,5.6
0,30,49,19,2.8
0,30,49,20,2.8
0,30,49,22,4.199999999999999
0,30,49,23,1.4
0,31,2,1,1.4
0,31,2,18,2.8
0,31,2,21,1.4
0,31,2,22,1.4
0,31,4,17,1.4
0,31,4,19,1.4
0,31,4,21,1.4
0,31,5,1,1.4
0,31,5,17,2.8
0,31,5,18,1.4
0,31,5,19,1.4
