is_weekend,end_station,end_power_class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,21,low,4.4799999999999995,2.8,2.0999999999999996,2.8,1.4,1.4,2.8,4.258333333333334,4.579487179487179,4.469230769230769,4.627368421052632,4.511111111111111,4.598039215686274,4.468686868686868,4.771052631578947,4.659259259259259,4.608085106382979,4.503333333333333,4.88695652173913,4.425806451612902,5.014545454545455,4.923333333333333,4.355555555555555,4.433333333333334
0,22,high,1.4,1.4,1.4,0.0,0.0,0.0,1.4,1.4,1.4518518518518517,1.5555555555555556,1.5217391304347825,1.4,1.4777777777777776,1.54,1.5166666666666664,1.4518518518518517,1.4,1.68,1.551351351351351,1.5555555555555556,1.5931034482758624,1.5166666666666664,1.4,1.5999999999999999
0,22,inactive,0.0,1.4,2.8,0.0,4.199999999999999,0.0,0.0,1.4,1.4,1.5555555555555556,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.5166666666666664,1.4,1.4,1.575,1.8666666666666665,1.75
0,22,low,1.4,0.0,1.4,0.0,0.0,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.8666666666666665,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
0,23,high,4.8999999999999995,4.55,1.4,2.8,0.0,4.8999999999999995,2.8,4.507692307692308,4.946617647058823,4.926645353793691,4.557777777777777,4.611555555555555,5.090032679738561,4.862700228832953,4.883351351351351,4.5648484848484845,4.844063166880068,4.84197022594032,4.8753894381480585,4.386666666666667,4.628726287262872,4.8231974921630085,4.665217391304347,4.385606060606061
0,23,inactive,2.8,1.4,0.0,1.4,0.0,1.4,1.4,4.375,4.277777777777778,4.605429864253394,4.415384615384614,4.199999999999999,4.307692307692307,4.399019607843137,4.63235294117647,4.433333333333334,4.441666666666666,4.356037151702786,4.9544444444444435,4.511111111111111,4.468333333333334,4.705555555555556,4.55,4.3166666666666655
0,23,low,2.8,4.199999999999999,1.4,2.8,1.4,0.0,1.4,4.199999999999999,4.380833333333333,4.299999999999999,4.482828282828282,4.199999999999999,4.532051282051281,4.454545454545455,4.199999999999999,4.8,4.199999999999999,4.475,4.355555555555555,4.433333333333334,5.226666666666666,4.199999999999999,4.199999999999999,3.36
0,24,high,1.6916666666666664,1.5272727272727271,1.4,1.4,1.4,1.7818181818181817,1.4,1.684375,2.104458598726115,1.8754716981132076,1.8293333333333333,1.7666666666666668,1.7536842105263155,1.907692307692308,1.977319587628866,1.957142857142857,1.877519379844961,1.991869918699187,1.7285714285714284,1.7752577319587626,1.821917808219178,1.7612903225806453,1.8,1.68
0,24,inactive,1.75,1.4,1.4,2.0999999999999996,1.4,1.4,1.5999999999999999,1.4,1.6298507462686567,1.645,1.533333333333333,1.54,1.575,1.657894736842105,1.512,1.61875,1.6210526315789473,1.7956521739130433,1.7111111111111112,1.5166666666666664,1.6333333333333333,1.4736842105263157,1.75,1.6624999999999999
0,24,low,1.4,1.4,0.0,1.4,0.0,1.4,1.4,1.4,1.505,1.5217391304347825,1.54,1.5931034482758624,1.55,1.4933333333333336,1.575,1.4636363636363634,1.5806451612903227,1.689655172413793,1.5037037037037038,1.53125,1.4777777777777776,1.6153846153846148,1.4,1.54
0,25,high,4.199999999999999,2.8,4.199999999999999,2.8,2.8,2.8,4.303333333333333,4.255999999999999,4.611764705882353,4.460909090909091,4.5327946127946115,4.589508196721312,4.625031525851198,4.739837398373982,4.8104873294346975,4.796969696969697,4.794944178628389,4.842142857142857,4.7198076923076915,4.631905075807515,4.621848739495798,4.362272727272726,4.390909090909091,4.36470588235294
0,25,inactive,2.8,1.4,1.4,1.4,1.4,0.0,4.199999999999999,2.8,4.309803921568627,4.299999999999999,4.199999999999999,4.55,4.867692307692307,4.689510489510489,4.355555555555555,4.946666666666666,4.733040078201368,4.666666666666666,4.666666666666666,4.253846153846153,4.5606060606060606,5.133333333333334,2.8,3.111111111111111
0,25,low,4.199999999999999,0.0,1.4,0.0,0.0,1.4,4.199999999999999,4.199999999999999,4.245161290322581,2.8,2.9555555555555553,4.199999999999999,2.8,5.133333333333334,4.6977777777777785,4.273684210526315,4.311999999999999,4.533333333333333,4.482608695652173,5.138636363636364,4.199999999999999,2.927272727272727,4.8999999999999995,4.433333333333334
0,26,high,3.08,3.08,1.4,1.4,1.4,2.8,4.199999999999999,4.266666666666666,4.375,4.503636363636363,4.607272727272727,4.573636363636362,4.671969696969696,5.188249158249158,5.493627450980392,4.8670967741935485,4.985427475750056,5.189256198347107,4.6571428571428575,4.959514170040485,4.668023255813954,4.406666666666667,2.916666666666666,4.299999999999999
0,26,inactive,1.4,0.0,2.8,0.0,1.4,2.8,1.4,2.927272727272727,2.8,4.45,4.237837837837838,4.344827586206896,4.307692307692307,4.28235294117647,4.33125,4.439024390243902,2.996,4.728888888888888,4.737894736842105,2.9999999999999996,4.199999999999999,4.3166666666666655,4.55,3.0333333333333337
